Date,B_Open,B_High,B_Low,B_Close,B_Volume,B_Value,B_weighted_Price,Inflation,DJ_Open,DJ_High,DJ_Low,DJ_Close,DJ_Adj_Close,DJ_Volume,Gold_Open,Gold_High,Gold_Low,Gold_Close,Fed
2013-05-30,130.01,131,124.9,126.81,9432.36,1215580.35,128.87,1.4,15306.02,15398.7,15280.99,15324.53,15324.53,121150000,1391.5,1417.91,1389.12,1415.5,0.08
2013-05-31,126.78,129.87,125.06,127.91,5633.95,720534.78,127.89,1.4,15322.22,15392.38,15115.57,15115.57,15115.57,208830000,1415.64,1421.86,1385.04,1387.85,0.09
2013-06-01,127.76,128.86,127.09,128.77,3406.49,436510,128.14,1.8,15322.22,15392.38,15115.57,15115.57,15115.57,208830000,1415.64,1421.86,1385.04,1387.85,0.09
2013-06-02,128.77,128.8,117.02,123,15138.13,1845021.66,121.88,1.8,15322.22,15392.38,15115.57,15115.57,15115.57,208830000,1415.64,1421.86,1385.04,1387.85,0.09
2013-06-03,123.35,125.01,117,123.22,8850.29,1064544.62,120.28,1.8,15123.55,15254.11,15123.55,15254.03,15254.03,147980000,1389.84,1416.64,1389.73,1413.15,0.1
2013-06-04,123.22,123.66,116.32,120.57,7975.86,962931.14,120.73,1.8,15255.22,15304.98,15100.78,15177.54,15177.54,134280000,1413.7,1414.85,1389.5,1399.83,0.11
2013-06-05,120.58,122.74,119.65,121.2,4733.03,571825.81,120.82,1.8,15168.1,15168.63,14945.57,14960.59,14960.59,141400000,1399.58,1410.54,1395.94,1402.05,0.09
2013-06-06,120.98,121.33,118.43,118.78,4936.98,592802.38,120.07,1.8,14955.45,15040.62,14844.22,15040.62,15040.62,140410000,1402.1,1423.73,1391.76,1412.3,0.1
2013-06-07,118.78,119.16,107,110.18,18261.48,2063005.12,112.97,1.8,15044.46,15255.58,15044.46,15248.12,15248.12,137380000,1412.38,1417.93,1378.09,1383.03,0.09
2013-06-08,110.17,112.46,108.44,109.11,5055.01,554176.46,109.63,1.8,15044.46,15255.58,15044.46,15248.12,15248.12,137380000,1412.38,1417.93,1378.09,1383.03,0.09
2013-06-09,109.11,110,90,100.17,30734.5,2998512.84,97.56,1.8,15044.46,15255.58,15044.46,15248.12,15248.12,137380000,1412.38,1417.93,1378.09,1383.03,0.09
2013-06-10,100.17,107.9,93.1,104.22,13536.56,1380204.73,101.96,1.8,15247.81,15300.64,15211.25,15238.59,15238.59,94250000,1382.6,1388.98,1376.19,1385.5,0.09
2013-06-11,104.21,108,102.97,107.36,5234.35,556199.67,106.26,1.8,15231.38,15251.07,15086.09,15122.02,15122.02,101610000,1385.89,1386.85,1366.77,1377.63,0.09
2013-06-12,107.35,111.18,105.01,106.56,7612.62,823736.49,108.21,1.8,15130.39,15241.28,14981.21,14995.23,14995.23,105770000,1377.7,1394.71,1374.07,1389.04,0.08
2013-06-13,106.1,108.43,95,102,8047.28,832544.87,103.46,1.8,14992.54,15202.27,14953.45,15176.08,15176.08,104490000,1388.99,1395.06,1374.79,1386.15,0.09
2013-06-14,101.86,102.95,95,99.01,10698.41,1065910,99.63,1.8,15178.08,15205.92,15044.8,15070.18,15070.18,107430000,1386.45,1392.18,1378.46,1390.68,0.1
2013-06-15,99.01,105,96.22,99.42,4243.41,424828.54,100.11,1.8,15178.08,15205.92,15044.8,15070.18,15070.18,107430000,1386.45,1392.18,1378.46,1390.68,0.1
2013-06-16,99.43,101.11,98,99.37,3089.73,307992.69,99.68,1.8,15178.08,15205.92,15044.8,15070.18,15070.18,107430000,1386.45,1392.18,1378.46,1390.68,0.1
2013-06-17,98.74,101.47,98.29,100,4785.77,478802.76,100.05,1.8,15078.71,15261.71,15078.71,15179.85,15179.85,139250000,1389.4,1392.02,1380.96,1384.35,0.11
2013-06-18,100.39,108.18,99.99,104.5,10874.74,1140452.09,104.87,1.8,15186.3,15340.09,15186.3,15318.23,15318.23,99210000,1384.25,1386.05,1361.23,1368.09,0.12
2013-06-19,104.49,107.5,102,105.24,5483.54,577287.67,105.28,1.8,15315.47,15322.07,15112.11,15112.19,15112.19,111380000,1368.3,1375.78,1343.46,1343.99,0.1
2013-06-20,105.24,108,102.47,102.61,9088.53,962034.2,105.85,1.8,15105.51,15105.51,14732.03,14758.32,14758.32,172630000,1343.75,1348.27,1276.45,1280.16,0.1
2013-06-21,103,104.86,90,101.8,12331.66,1230642.18,99.8,1.8,14760.62,14858.56,14688.43,14799.4,14799.4,420080000,1280.6,1302.49,1269.67,1296.43,0.1
2013-06-22,101.29,103,98.55,100,3350.33,337220.75,100.65,1.8,14760.62,14858.56,14688.43,14799.4,14799.4,420080000,1280.6,1302.49,1269.67,1296.43,0.1
2013-06-23,100,101.45,98.5,100.41,1977.39,197763.91,100.01,1.8,14760.62,14858.56,14688.43,14799.4,14799.4,420080000,1280.6,1302.49,1269.67,1296.43,0.1
2013-06-24,100.4,102.3,95,99.47,9702.69,955431.22,98.47,1.8,14795.79,14795.79,14551.27,14659.56,14659.56,158670000,1299.9,1301.65,1276.41,1283.67,0.1
2013-06-25,98.83,101,97.47,97.87,5294.05,526380.47,99.43,1.8,14669.69,14812.03,14669.69,14760.31,14760.31,135940000,1284.28,1289.41,1272.22,1277.31,0.09
2013-06-26,97.57,99.98,96.13,98.77,4940.41,485879.38,98.35,1.8,14769.99,14938.98,14769.68,14910.14,14910.14,133230000,1277.27,1277.27,1222.23,1229,0.09
2013-06-27,98.75,98.76,96,96.31,4937.42,482170.12,97.66,1.8,14921.28,15075.01,14921.28,15024.49,15024.49,113650000,1229.66,1244.88,1197.52,1203,0.09
2013-06-28,96.98,97.45,88.01,89.96,18557.53,1703663.19,91.8,1.8,15016.58,15034.63,14884.8,14909.6,14909.6,230000000,1202.34,1235.42,1180.6,1234.57,0.07
2013-06-29,89.2,91.61,86.2,88.98,4373.62,391126.87,89.43,1.8,15016.58,15034.63,14884.8,14909.6,14909.6,230000000,1202.34,1235.42,1180.6,1234.57,0.07
2013-06-30,88.83,90.3,88.01,89.53,2390.67,213259.27,89.2,1.8,15016.58,15034.63,14884.8,14909.6,14909.6,230000000,1202.34,1235.42,1180.6,1234.57,0.07
2013-07-01,89.41,90.16,80.94,84.5,20854.47,1784030.16,85.55,2,14911.6,15083.28,14911.6,14974.96,14974.96,120570000,1238.97,1261.4,1226.01,1253.9,0.1
2013-07-02,83.41,88.5,81.9,88,12666.39,1091461.18,86.17,2,14974.96,15049.22,14870.51,14932.41,14932.41,116610000,1253.94,1267.4,1239.92,1243.64,0.1
2013-07-03,88.04,89.56,75.11,77.01,20740.89,1710179.17,82.45,2,14923.73,15025.9,14858.93,14988.37,14988.37,61000000,1243.55,1260.05,1236.96,1255.37,0.1
2013-07-04,77.33,83.9,70.06,79.4,21957.43,1691620.96,77.04,2,14923.73,15025.9,14858.93,14988.37,14988.37,61000000,1255.43,1257.99,1245.42,1249.67,0.1
2013-07-05,79.4,79.4,63.26,66.93,32935.37,2322214.83,70.51,2,14995.46,15137.51,14971.2,15135.84,15135.84,94560000,1249.6,1250.83,1208.59,1223.29,0.1
2013-07-06,67.13,72.88,63,66.34,17245.96,1159112.18,67.21,2,14995.46,15137.51,14971.2,15135.84,15135.84,94560000,1249.6,1250.83,1208.59,1223.29,0.1
2013-07-07,66.34,73.96,64.5,73.96,6858.52,469984.47,68.53,2,14995.46,15137.51,14971.2,15135.84,15135.84,94560000,1249.6,1250.83,1208.59,1223.29,0.1
2013-07-08,73.97,76.94,70.1,74.4,18669.58,1384339.33,74.15,2,15137.22,15262.72,15137.22,15224.69,15224.69,136820000,1225.39,1238.35,1216.04,1236.34,0.1
2013-07-09,74,76.01,70.25,75.01,15909,1169344.19,73.5,2,15228.46,15320.42,15228.46,15300.34,15300.34,109270000,1236.39,1260.44,1233.79,1250.02,0.1
2013-07-10,75,86.64,74.81,86.19,27275.18,2179299.92,79.9,2,15298.03,15348.95,15258.89,15291.66,15291.66,105050000,1249.77,1288.67,1244.24,1288.67,0.09
2013-07-11,86.13,89.96,83.85,87.13,17311.06,1492886.5,86.24,2,15298,15483.55,15298,15460.92,15460.92,124950000,1289.77,1298.85,1278.35,1285.24,0.09
2013-07-12,87.81,100,86.6,90.17,32060.83,2989656.86,93.25,2,15460.69,15498.39,15410.27,15464.3,15464.3,130140000,1285.04,1288.69,1268.22,1285.6,0.09
2013-07-13,90.19,92.04,87.15,91.67,6004.56,538042.61,89.61,2,15460.69,15498.39,15410.27,15464.3,15464.3,130140000,1285.04,1288.69,1268.22,1285.6,0.09
2013-07-14,91.67,93,88.87,90.03,5202.94,477764.63,91.83,2,15460.69,15498.39,15410.27,15464.3,15464.3,130140000,1285.04,1288.69,1268.22,1285.6,0.09
2013-07-15,90.02,95,88.11,93.78,13030.66,1214281.37,93.19,2,15459.69,15509.48,15455.77,15484.26,15484.26,99430000,1292.03,1294.65,1275.05,1283.3,0.09
2013-07-16,93.76,93.9,89.09,91.55,9285.47,855968.47,92.18,2,15485.03,15498.16,15415.71,15451.85,15451.85,105970000,1283.43,1295.59,1277.45,1291.08,0.09
2013-07-17,91.61,92.37,89,90.97,7404.87,673002.47,90.89,2,15456.92,15502,15438.12,15470.52,15470.52,126240000,1291.05,1299.53,1271.03,1275.35,0.09
2013-07-18,90.96,91,77,85.28,21446.67,1768889.17,82.48,2,15465.91,15589.4,15465.91,15548.54,15548.54,136270000,1275.29,1288.66,1275.21,1284.15,0.09
2013-07-19,85,88,83.21,86.51,8689.96,738754.76,85.01,2,15524.27,15544.55,15491.96,15543.74,15543.74,229260000,1284.1,1297.69,1282.58,1296.28,0.09
2013-07-20,86.51,87.07,84.27,85.04,4451.47,383279.82,86.1,2,15524.27,15544.55,15491.96,15543.74,15543.74,229260000,1284.1,1297.69,1282.58,1296.28,0.09
2013-07-21,85.02,86.99,84.25,85.93,2907.86,248381.12,85.42,2,15524.27,15544.55,15491.96,15543.74,15543.74,229260000,1284.1,1297.69,1282.58,1296.28,0.09
2013-07-22,85.73,87.08,83,85.6,8294.02,714113.83,86.1,2,15543.97,15576.21,15516.2,15545.55,15545.55,180920000,1313.86,1339.19,1310.8,1336.51,0.09
2013-07-23,85.59,88.88,82,86.98,13038.5,1117223.68,85.69,2,15547,15604.22,15544.06,15567.74,15567.74,98700000,1336.07,1347.65,1326.85,1343.95,0.09
2013-07-24,86.88,88.48,85.73,88.42,9276.42,811057.72,87.43,2,15576.69,15602.6,15496.84,15542.24,15542.24,99320000,1343.33,1346.74,1313.39,1318.45,0.09
2013-07-25,88.42,90.66,87.08,90.16,10416.88,930982.63,89.37,2,15539.17,15560.33,15455.59,15555.61,15555.61,103260000,1317.9,1337.83,1309.39,1334.75,0.09
2013-07-26,90.1,91.77,88.56,89.95,6500.58,587206.38,90.33,2,15547.85,15560.97,15405.16,15558.83,15558.83,94880000,1334.6,1340.75,1312.95,1333.26,0.09
2013-07-27,89.97,90.16,87.8,88.16,3489.15,309697.14,88.76,2,15547.85,15560.97,15405.16,15558.83,15558.83,94880000,1334.6,1340.75,1312.95,1333.26,0.09
2013-07-28,88.16,94.01,87.9,92.71,7294.35,666995.75,91.44,2,15547.85,15560.97,15405.16,15558.83,15558.83,94880000,1334.6,1340.75,1312.95,1333.26,0.09
2013-07-29,92.72,93.5,90.54,93.39,10250.84,950239.35,92.7,2,15557.14,15557.14,15482.27,15521.97,15521.97,87240000,1333.04,1338.45,1323.05,1326.21,0.08
2013-07-30,93.45,97,92.7,96.57,11695.37,1104665.03,94.45,2,15534.49,15593.91,15479.13,15520.59,15520.59,117550000,1324.86,1330.25,1318.42,1327.71,0.09
2013-07-31,96.98,101,95,98.28,17025.38,1678360.44,98.58,2,15528.57,15634.32,15492.96,15499.54,15499.54,145120000,1328.09,1338.85,1306.74,1325.3,0.09
2013-08-01,97.77,98.44,95.15,96.62,7832.16,760732.07,97.13,1.5,15503.85,15650.69,15503.85,15628.02,15628.02,111040000,1325.46,1331.1,1303,1303.6,0.08
2013-08-02,96.63,98.71,93.03,95.85,15553.07,1501708.35,96.55,1.5,15627.56,15658.43,15558.68,15658.36,15658.36,104840000,1303.72,1318.54,1283.51,1311.96,0.09
2013-08-03,95.82,97,93.98,95.55,4499.95,430566.29,95.68,1.5,15627.56,15658.43,15558.68,15658.36,15658.36,104840000,1303.72,1318.54,1283.51,1311.96,0.09
2013-08-04,95.54,96.61,95.5,96.38,3019.67,290561.48,96.22,1.5,15627.56,15658.43,15558.68,15658.36,15658.36,104840000,1303.72,1318.54,1283.51,1311.96,0.09
2013-08-05,96.38,98.92,96,97.81,11003.41,1073769.1,97.59,1.5,15651.98,15655.21,15584.83,15612.13,15612.13,76850000,1314.2,1320.58,1297.71,1303.25,0.08
2013-08-06,97.88,98.98,97.07,97.69,9248.61,908586.62,98.24,1.5,15608.44,15608.44,15473.4,15518.74,15518.74,87730000,1303.25,1306.92,1279.84,1282.7,0.09
2013-08-07,97.7,98.32,95.5,97.09,7127.86,693217.23,97.25,1.5,15516.21,15516.21,15421.75,15470.67,15470.67,88430000,1282.85,1289.52,1273.22,1285.26,0.09
2013-08-08,97.09,97.14,91.11,94.27,14017.03,1325286.09,94.55,1.5,15477.27,15557.12,15418.6,15498.32,15498.32,90990000,1285.33,1314.41,1283.29,1313.98,0.09
2013-08-09,94.26,95.75,90,92.27,12311.24,1143557.3,92.89,1.5,15496.63,15507.76,15346.65,15425.51,15425.51,81180000,1314.04,1316.88,1305.2,1314.45,0.08
2013-08-10,92.72,94.25,92.14,93.51,3115.46,290393.27,93.21,1.5,15496.63,15507.76,15346.65,15425.51,15425.51,81180000,1314.04,1316.88,1305.2,1314.45,0.08
2013-08-11,93.51,94.58,93.12,94.09,1863.55,174827.36,93.81,1.5,15496.63,15507.76,15346.65,15425.51,15425.51,81180000,1314.04,1316.88,1305.2,1314.45,0.08
2013-08-12,94,96.18,93.31,95.35,7203.73,679474.99,94.32,1.5,15415.22,15441.75,15359.93,15419.68,15419.68,78060000,1329.57,1344.21,1323.01,1336.65,0.08
2013-08-13,95.37,98.19,94.24,98.15,12840.29,1239041.47,96.5,1.5,15420.68,15504.14,15342.34,15451.01,15451.01,84790000,1336.45,1341.41,1319.1,1323,0.08
2013-08-14,97.75,101,97.03,99.19,17997.72,1783880.83,99.12,1.5,15447.71,15453.08,15316.62,15337.66,15337.66,91030000,1322.85,1339.7,1316.27,1338.21,0.09
2013-08-15,99.19,100.01,96.68,98.08,9533.32,940033.72,98.61,1.5,15332.71,15332.71,15094.03,15112.19,15112.19,128340000,1338.1,1369.93,1319.42,1364.82,0.08
2013-08-16,98.09,99,96.5,98.25,9306.11,911378.01,97.93,1.5,15112.57,15139.77,15054.38,15081.47,15081.47,151620000,1364.96,1379.74,1358.19,1376.8,0.09
2013-08-17,98.26,99.82,97.48,99.71,5533.57,546813.6,98.82,1.5,15112.57,15139.77,15054.38,15081.47,15081.47,151620000,1364.96,1379.74,1358.19,1376.8,0.09
2013-08-18,99.71,99.99,98.41,99.3,2757.61,273310.68,99.11,1.5,15112.57,15139.77,15054.38,15081.47,15081.47,151620000,1364.96,1379.74,1358.19,1376.8,0.09
2013-08-19,99.32,105.16,99,102.85,20223.51,2065412.27,102.13,1.5,15076.79,15106.39,15005.42,15010.74,15010.74,111660000,1376.52,1384.55,1362.65,1365.8,0.09
2013-08-20,102.85,104.88,100.38,104.87,11512.55,1193373.71,103.66,1.5,15011.82,15074.92,14992.16,15002.99,15002.99,102340000,1365.83,1377.19,1352.53,1369.52,0.09
2013-08-21,104.87,114,104.56,110.43,23925.72,2587111.51,108.13,1.5,14993.81,15019.7,14880.84,14897.55,14897.55,98340000,1369.61,1379.05,1355.91,1356.59,0.08
2013-08-22,111.52,113.02,107.98,109.12,12231.93,1361634.17,111.32,1.5,14908.6,14989.12,14899,14963.74,14963.74,153490000,1357.43,1381.85,1355.45,1378.43,0.09
2013-08-23,109.12,109.9,104.2,107.65,9469.68,1020971.5,107.81,1.5,14988.78,15025.56,14931.24,15010.51,15010.51,131860000,1378.85,1400.22,1368.96,1397.7,0.08
2013-08-24,107.91,110.33,106.64,109.15,4332.69,470201.79,108.52,1.5,14988.78,15025.56,14931.24,15010.51,15010.51,131860000,1378.85,1400.22,1368.96,1397.7,0.08
2013-08-25,109.15,113.28,109.15,113.12,9343.16,1042214.42,111.55,1.5,14988.78,15025.56,14931.24,15010.51,15010.51,131860000,1378.85,1400.22,1368.96,1397.7,0.08
2013-08-26,113.12,113.3,110.27,111.9,10842.8,1215561.26,112.11,1.5,15014.58,15049.98,14945.24,14946.46,14946.46,102820000,1403.95,1406.99,1389.77,1401.27,0.08
2013-08-27,111.85,118.93,111.76,117.75,18924.74,2210936.62,116.83,1.5,14939.25,14939.25,14765.42,14776.13,14776.13,118610000,1401.13,1423.77,1395.99,1417.13,0.07
2013-08-28,117.74,119.63,117.04,117.91,10195.73,1208109.8,118.49,1.5,14770.99,14867.4,14760.41,14824.51,14824.51,104620000,1417.14,1433.58,1413.59,1417.95,0.07
2013-08-29,117.91,120,117,118.5,9789.34,1161548.04,118.65,1.5,14817.91,14916.01,14792.11,14840.95,14840.95,93170000,1418.07,1418.35,1403.18,1405.2,0.08
2013-08-30,118.91,126.14,118.04,124.86,17374.36,2133543,122.8,1.5,14844.1,14848.24,14762.35,14810.31,14810.31,135850000,1405,1411.29,1392.05,1395.25,0.07
2013-08-31,124.86,134.95,124.8,128,19981.34,2581915.04,129.22,1.5,14844.1,14848.24,14762.35,14810.31,14810.31,135850000,1405,1411.29,1392.05,1395.25,0.07
2013-09-01,127.9,132.09,126.79,130.66,8021.56,1043482.29,130.08,1.2,14844.1,14848.24,14762.35,14810.31,14810.31,135850000,1405,1411.29,1392.05,1395.25,0.07
2013-09-02,130.65,132,128.52,130.15,8939.4,1167225.44,130.57,1.2,14844.1,14848.24,14762.35,14810.31,14810.31,135850000,1382.61,1399.1,1379.59,1391.85,0.07
2013-09-03,129.4,131,127,129.18,11994.58,1552522.52,129.44,1.2,14801.55,14933.35,14777.48,14833.96,14833.96,142530000,1391.17,1416.34,1384.67,1411.73,0.09
2013-09-04,129.2,129.94,115.21,122.81,18821.05,2340303.33,124.34,1.2,14832.42,14956.74,14799.09,14930.87,14930.87,122150000,1411.72,1415,1385.03,1391.8,0.08
2013-09-05,121.65,127.5,116.07,122.5,19236.83,2346207.05,121.96,1.2,14929.49,14987.47,14923.27,14937.48,14937.48,101010000,1391.58,1399.16,1365.32,1367.46,0.08
2013-09-06,122,124.54,115.21,117.67,19391.21,2335197.86,120.43,1.2,14941.55,15009.84,14789.4,14922.5,14922.5,108410000,1367.1,1392.94,1359.65,1391.97,0.08
2013-09-07,116.56,122.16,115.5,119.93,9677,1149614.73,118.8,1.2,14941.55,15009.84,14789.4,14922.5,14922.5,108410000,1367.1,1392.94,1359.65,1391.97,0.08
2013-09-08,119.91,120.94,116,118.34,5458.69,646449.32,118.43,1.2,14941.55,15009.84,14789.4,14922.5,14922.5,108410000,1367.1,1392.94,1359.65,1391.97,0.08
2013-09-09,118.37,124.13,115,121.68,21345.73,2549732.46,119.45,1.2,14927.19,15088.41,14927.19,15063.12,15063.12,90660000,1387.62,1391.79,1382.26,1387.32,0.08
2013-09-10,121.68,124.26,120.8,122.07,11319.89,1390108.09,122.8,1.2,15067.23,15192.13,15067.23,15191.06,15191.06,103200000,1387.6,1387.7,1358.1,1365.68,0.08
2013-09-11,122.08,127.72,118,127.55,18550.21,2279418.66,122.88,1.2,15194.13,15326.6,15194.13,15326.6,15326.6,102090000,1365.75,1368.5,1357.19,1364.6,0.08
2013-09-12,127.54,128.5,123.1,126.38,13856.21,1758477.14,126.91,1.2,15327.14,15345.32,15283.26,15300.64,15300.64,99760000,1363.95,1365.95,1320.8,1323.02,0.08
2013-09-13,126.38,128.79,125.05,127.71,9309.95,1188163.74,127.62,1.2,15312.86,15380.97,15312.86,15376.06,15376.06,90890000,1323.02,1330.98,1305.19,1326.44,0.08
2013-09-14,127.71,128,123.05,124.49,8711.86,1091621.45,125.3,1.2,15312.86,15380.97,15312.86,15376.06,15376.06,90890000,1323.02,1330.98,1305.19,1326.44,0.08
2013-09-15,124.49,126.25,123,125.36,5360.88,668057.12,124.62,1.2,15312.86,15380.97,15312.86,15376.06,15376.06,90890000,1323.02,1330.98,1305.19,1326.44,0.08
2013-09-16,125.36,126.71,124.03,126.27,7602.35,956623.38,125.83,1.2,15381.36,15549.87,15381.36,15494.78,15494.78,105740000,1331.3,1332.63,1304.11,1314.07,0.08
2013-09-17,126.28,127.69,125.47,126.92,8852.61,1122508.4,126.8,1.2,15503.15,15555.07,15503.15,15529.73,15529.73,104480000,1314.12,1323.66,1306.24,1306.9,0.08
2013-09-18,126.92,128,124.2,127,13495.71,1717516.51,127.26,1.2,15533.03,15709.58,15470.16,15676.94,15676.94,145410000,1306.5,1367.53,1292.01,1362.76,0.08
2013-09-19,127,127.95,123.02,124.18,10236.25,1284383.54,125.47,1.2,15677.86,15695.89,15625.45,15636.55,15636.55,116280000,1362.6,1375.37,1358.83,1367.85,0.09
2013-09-20,124.17,126.02,121.16,122.91,10505.08,1300731.89,123.82,1.2,15635.09,15654.77,15448.09,15451.09,15451.09,379650000,1368,1368.52,1325.05,1326.18,0.08
2013-09-21,122.92,124.1,121.7,123.39,4154.19,511630.17,123.16,1.2,15635.09,15654.77,15448.09,15451.09,15451.09,379650000,1368,1368.52,1325.05,1326.18,0.08
2013-09-22,123.38,123.5,122.35,123.27,2882.09,354432.28,122.98,1.2,15635.09,15654.77,15448.09,15451.09,15451.09,379650000,1368,1368.52,1325.05,1326.18,0.08
2013-09-23,123.27,123.99,121.54,122.63,7736.93,952118.15,123.06,1.2,15452.31,15466.95,15368.25,15401.38,15401.38,94920000,1326.27,1331.8,1313.92,1322.23,0.09
2013-09-24,122.81,124.01,121.77,123.86,10183.17,1251562.31,122.91,1.2,15402.54,15433.75,15327.14,15334.59,15334.59,85430000,1322.03,1329.35,1306.36,1323.58,0.09
2013-09-25,123.75,125,123.23,123.25,8053.18,1001020.18,124.3,1.2,15339.02,15372.48,15253.16,15273.26,15273.26,81890000,1323.69,1338.18,1316.85,1332.95,0.08
2013-09-26,123.32,124.9,123,124.84,7784.84,966665,124.17,1.2,15274.42,15387.19,15274.42,15328.3,15328.3,79050000,1332.5,1339.24,1319.07,1322.05,0.08
2013-09-27,124.85,126.96,124.35,126.95,12117.32,1525024.16,125.85,1.2,15317.45,15317.45,15211.81,15258.24,15258.24,95660000,1322.1,1343.79,1320.45,1336.76,0.08
2013-09-28,126.95,127,124.01,126.54,6320.26,797901.76,126.25,1.2,15317.45,15317.45,15211.81,15258.24,15258.24,95660000,1322.1,1343.79,1320.45,1336.76,0.08
2013-09-29,126.5,128.8,126.08,127.01,6745.39,859516.02,127.42,1.2,15317.45,15317.45,15211.81,15258.24,15258.24,95660000,1322.1,1343.79,1320.45,1336.76,0.08
2013-09-30,127,127.53,122.77,126.25,11530.52,1452542.55,125.97,1.2,15249.82,15249.82,15086.71,15129.67,15129.67,122330000,1340.13,1344.15,1323.14,1329.47,0.06
2013-10-01,126.25,127.93,125.54,127.33,7513.83,955656.53,127.19,1,15132.49,15208.4,15110.34,15191.7,15191.7,82460000,1329.35,1337.44,1282.97,1289.71,0.08
2013-10-02,127.31,127.8,85,103.85,60639.39,6648985.99,109.65,1,15182.65,15182.65,15044.71,15133.14,15133.14,86090000,1289.75,1323.67,1277.96,1315.96,0.07
2013-10-03,103.85,118.79,102,117.63,26112.76,2880250.99,110.3,1,15127.23,15127.23,14947.03,14996.48,14996.48,91300000,1316.12,1321.65,1302.21,1315.97,0.08
2013-10-04,117.62,122.98,116.48,121.94,13194.58,1592026.86,120.66,1,14994.68,15083.99,14972.33,15072.58,15072.58,75100000,1315.99,1325.25,1306.25,1310.81,0.08
2013-10-05,121.94,122.29,121.11,121.2,2942.64,357487.43,121.49,1,14994.68,15083.99,14972.33,15072.58,15072.58,75100000,1315.99,1325.25,1306.25,1310.81,0.08
2013-10-06,121.25,122.49,121.13,122.49,3926.34,478718,121.92,1,14994.68,15083.99,14972.33,15072.58,15072.58,75100000,1315.99,1325.25,1306.25,1310.81,0.08
2013-10-07,122.49,124.49,120.11,123.5,11885.13,1461029.42,122.93,1,15069.3,15069.3,14920.83,14936.24,14936.24,79620000,1316.02,1328.1,1308.8,1322.45,0.08
2013-10-08,123.5,125.17,122.17,124.13,13183.37,1633356.51,123.9,1,14938.04,14938.04,14773.47,14776.53,14776.53,102690000,1322.36,1330.15,1316.1,1319.64,0.08
2013-10-09,124.5,127.99,122.3,125.9,18933.76,2371894.59,125.27,1,14778.19,14852.5,14719.43,14802.98,14802.98,103190000,1319.92,1321.88,1294.9,1305.6,0.09
2013-10-10,125.79,126.8,124.9,126.8,11382.15,1432857.87,125.89,1,14806.39,15126.07,14806.39,15126.07,15126.07,106540000,1305.92,1311.45,1282.88,1288.1,0.09
2013-10-11,126.8,127.42,125.93,127.38,7866.7,996941.19,126.73,1,15126.52,15237.3,15100.13,15237.11,15237.11,85730000,1287.7,1294.49,1263.03,1272.29,0.1
2013-10-12,127.38,128,126.01,127.98,7571.27,964578.82,127.4,1,15126.52,15237.3,15100.13,15237.11,15237.11,85730000,1287.7,1294.49,1263.03,1272.29,0.1
2013-10-13,127.58,133,127.57,132.82,12574.15,1635271.3,130.05,1,15126.52,15237.3,15100.13,15237.11,15237.11,85730000,1287.7,1294.49,1263.03,1272.29,0.1
2013-10-14,132.83,138.22,132,135.42,21256.28,2875362.93,135.27,1,15231.33,15309.48,15136.38,15301.26,15301.26,81420000,1274.95,1289.77,1268.84,1273.2,0.1
2013-10-15,135.43,147.39,134.09,142.76,22232.08,3088042.73,138.9,1,15300.3,15301.91,15161.33,15168.01,15168.01,91440000,1273.2,1287.75,1252.14,1279.69,0.1
2013-10-16,142.75,147,137.38,137.56,26332.9,3755375.39,142.61,1,15170.7,15374.15,15170.7,15373.83,15373.83,92850000,1279.22,1287.32,1269.47,1280.63,0.11
2013-10-17,137.54,145,135,143.94,16767.05,2377733.44,141.81,1,15369.46,15376.11,15229.02,15371.65,15371.65,108490000,1280.74,1324.44,1274.86,1318.52,0.1
2013-10-18,143.94,154.69,143.23,152.89,23007.23,3412142.6,148.31,1,15371.71,15412.97,15321.81,15399.65,15399.65,156660000,1318.83,1326.13,1312.29,1316.58,0.1
2013-10-19,152.89,172,152.44,166,37966.98,6198648.27,163.26,1,15371.71,15412.97,15321.81,15399.65,15399.65,156660000,1318.83,1326.13,1312.29,1316.58,0.1
2013-10-20,166,166.6,162.54,166.59,5667.35,936151.9,165.18,1,15371.71,15412.97,15321.81,15399.65,15399.65,156660000,1318.83,1326.13,1312.29,1316.58,0.1
