"Date","Open","High","Low","Close"
"Aug 01, 2013","$1,325.46","$1,331.10","$1,303.00","$1,303.60"
"Jul 31, 2013","$1,328.09","$1,338.85","$1,306.74","$1,325.30"
"Jul 30, 2013","$1,324.86","$1,330.25","$1,318.42","$1,327.71"
"Jul 29, 2013","$1,333.04","$1,338.45","$1,323.05","$1,326.21"
"Jul 26, 2013","$1,334.60","$1,340.75","$1,312.95","$1,333.26"
"Jul 25, 2013","$1,317.90","$1,337.83","$1,309.39","$1,334.75"
"Jul 24, 2013","$1,343.33","$1,346.74","$1,313.39","$1,318.45"
"Jul 23, 2013","$1,336.07","$1,347.65","$1,326.85","$1,343.95"
"Jul 22, 2013","$1,313.86","$1,339.19","$1,310.80","$1,336.51"
"Jul 19, 2013","$1,284.10","$1,297.69","$1,282.58","$1,296.28"
"Jul 18, 2013","$1,275.29","$1,288.66","$1,275.21","$1,284.15"
"Jul 17, 2013","$1,291.05","$1,299.53","$1,271.03","$1,275.35"
"Jul 16, 2013","$1,283.43","$1,295.59","$1,277.45","$1,291.08"
"Jul 15, 2013","$1,292.03","$1,294.65","$1,275.05","$1,283.30"
"Jul 12, 2013","$1,285.04","$1,288.69","$1,268.22","$1,285.60"
"Jul 11, 2013","$1,289.77","$1,298.85","$1,278.35","$1,285.24"
"Jul 10, 2013","$1,249.77","$1,288.67","$1,244.24","$1,288.67"
"Jul 09, 2013","$1,236.39","$1,260.44","$1,233.79","$1,250.02"
"Jul 08, 2013","$1,225.39","$1,238.35","$1,216.04","$1,236.34"
"Jul 05, 2013","$1,249.60","$1,250.83","$1,208.59","$1,223.29"
"Jul 04, 2013","$1,255.43","$1,257.99","$1,245.42","$1,249.67"
"Jul 03, 2013","$1,243.55","$1,260.05","$1,236.96","$1,255.37"
"Jul 02, 2013","$1,253.94","$1,267.40","$1,239.92","$1,243.64"
"Jul 01, 2013","$1,238.97","$1,261.40","$1,226.01","$1,253.90"
"Jun 28, 2013","$1,202.34","$1,235.42","$1,180.60","$1,234.57"
"Jun 27, 2013","$1,229.66","$1,244.88","$1,197.52","$1,203.00"
"Jun 26, 2013","$1,277.27","$1,277.27","$1,222.23","$1,229.00"
"Jun 25, 2013","$1,284.28","$1,289.41","$1,272.22","$1,277.31"
"Jun 24, 2013","$1,299.90","$1,301.65","$1,276.41","$1,283.67"
"Jun 21, 2013","$1,280.60","$1,302.49","$1,269.67","$1,296.43"
"Jun 20, 2013","$1,343.75","$1,348.27","$1,276.45","$1,280.16"
"Jun 19, 2013","$1,368.30","$1,375.78","$1,343.46","$1,343.99"
"Jun 18, 2013","$1,384.25","$1,386.05","$1,361.23","$1,368.09"
"Jun 17, 2013","$1,389.40","$1,392.02","$1,380.96","$1,384.35"
"Jun 14, 2013","$1,386.45","$1,392.18","$1,378.46","$1,390.68"
"Jun 13, 2013","$1,388.99","$1,395.06","$1,374.79","$1,386.15"
"Jun 12, 2013","$1,377.70","$1,394.71","$1,374.07","$1,389.04"
"Jun 11, 2013","$1,385.89","$1,386.85","$1,366.77","$1,377.63"
"Jun 10, 2013","$1,382.60","$1,388.98","$1,376.19","$1,385.50"
"Jun 07, 2013","$1,412.38","$1,417.93","$1,378.09","$1,383.03"
"Jun 06, 2013","$1,402.10","$1,423.73","$1,391.76","$1,412.30"
"Jun 05, 2013","$1,399.58","$1,410.54","$1,395.94","$1,402.05"
"Jun 04, 2013","$1,413.70","$1,414.85","$1,389.50","$1,399.83"
"Jun 03, 2013","$1,389.84","$1,416.64","$1,389.73","$1,413.15"
"May 31, 2013","$1,415.64","$1,421.86","$1,385.04","$1,387.85"
"May 30, 2013","$1,391.50","$1,417.91","$1,389.12","$1,415.50"
"May 29, 2013","$1,380.93","$1,398.52","$1,380.25","$1,391.42"
"May 28, 2013","$1,393.92","$1,401.83","$1,373.85","$1,380.84"
"May 27, 2013","$1,386.88","$1,396.67","$1,384.53","$1,394.09"
"May 24, 2013","$1,391.85","$1,398.24","$1,382.55","$1,386.63"
"May 23, 2013","$1,367.26","$1,398.05","$1,357.01","$1,391.92"
"May 22, 2013","$1,373.20","$1,412.95","$1,355.57","$1,368.56"
"May 21, 2013","$1,393.04","$1,401.59","$1,359.93","$1,374.28"
"May 20, 2013","$1,343.68","$1,399.18","$1,340.47","$1,393.15"
"May 17, 2013","$1,385.14","$1,392.92","$1,355.88","$1,359.53"
"May 16, 2013","$1,395.29","$1,398.19","$1,370.01","$1,385.10"
"May 15, 2013","$1,427.38","$1,430.82","$1,389.72","$1,395.19"
"May 14, 2013","$1,432.79","$1,445.32","$1,422.11","$1,427.24"
"May 13, 2013","$1,441.91","$1,442.77","$1,426.26","$1,432.86"
"May 10, 2013","$1,456.72","$1,462.35","$1,419.79","$1,448.53"
"May 09, 2013","$1,471.80","$1,475.91","$1,453.55","$1,456.74"
"May 08, 2013","$1,450.51","$1,476.52","$1,447.85","$1,472.29"
"May 07, 2013","$1,470.54","$1,470.76","$1,441.49","$1,450.70"
"May 06, 2013","$1,470.60","$1,478.89","$1,465.09","$1,470.48"
"May 03, 2013","$1,467.02","$1,488.12","$1,456.44","$1,470.62"
"May 02, 2013","$1,459.11","$1,474.01","$1,449.03","$1,467.02"
"May 01, 2013","$1,475.92","$1,478.02","$1,440.70","$1,458.98"
"Apr 30, 2013","$1,475.04","$1,480.28","$1,461.27","$1,475.20"
"Apr 29, 2013","$1,465.15","$1,478.93","$1,462.27","$1,474.89"
"Apr 26, 2013","$1,464.35","$1,485.16","$1,448.74","$1,461.63"
"Apr 25, 2013","$1,430.65","$1,469.06","$1,427.20","$1,464.28"
"Apr 24, 2013","$1,413.33","$1,433.91","$1,413.15","$1,430.70"
"Apr 23, 2013","$1,426.40","$1,431.67","$1,405.66","$1,413.24"
"Apr 22, 2013","$1,407.24","$1,438.97","$1,403.99","$1,426.55"
"Apr 19, 2013","$1,394.05","$1,425.35","$1,386.30","$1,403.66"
"Apr 18, 2013","$1,378.95","$1,402.05","$1,339.14","$1,394.20"
"Apr 17, 2013","$1,372.11","$1,395.00","$1,365.16","$1,378.63"
"Apr 16, 2013","$1,351.09","$1,403.66","$1,322.18","$1,374.80"
"Apr 15, 2013","$1,483.52","$1,495.60","$1,337.89","$1,350.80"
"Apr 12, 2013","$1,561.77","$1,564.74","$1,478.10","$1,478.10"
"Apr 11, 2013","$1,558.15","$1,568.38","$1,553.67","$1,561.67"
"Apr 10, 2013","$1,586.24","$1,588.65","$1,555.84","$1,558.57"
"Apr 09, 2013","$1,573.35","$1,590.60","$1,570.53","$1,586.11"
"Apr 08, 2013","$1,581.65","$1,581.73","$1,567.64","$1,573.47"
"Apr 05, 2013","$1,553.72","$1,581.80","$1,549.59","$1,581.80"
"Apr 04, 2013","$1,557.75","$1,559.77","$1,540.36","$1,553.74"
"Apr 03, 2013","$1,576.18","$1,577.40","$1,550.09","$1,557.67"
"Apr 02, 2013","$1,600.15","$1,603.93","$1,573.96","$1,576.40"
"Apr 01, 2013","$1,597.79","$1,601.10","$1,595.18","$1,600.40"
"Mar 29, 2013","$1,596.60","$1,601.10","$1,594.80","$1,596.66"
"Mar 28, 2013","$1,605.12","$1,607.67","$1,594.11","$1,596.70"
"Mar 27, 2013","$1,600.36","$1,608.39","$1,591.52","$1,605.46"
"Mar 26, 2013","$1,605.07","$1,605.55","$1,594.91","$1,600.35"
"Mar 25, 2013","$1,606.79","$1,613.60","$1,590.13","$1,605.41"
"Mar 22, 2013","$1,615.75","$1,615.82","$1,603.77","$1,609.10"
"Mar 21, 2013","$1,606.11","$1,616.72","$1,604.59","$1,615.84"
"Mar 20, 2013","$1,613.13","$1,615.04","$1,603.68","$1,606.80"
"Mar 19, 2013","$1,605.72","$1,615.55","$1,600.30","$1,612.35"
"Mar 18, 2013","$1,604.07","$1,610.98","$1,591.93","$1,605.69"
"Mar 15, 2013","$1,590.07","$1,598.61","$1,588.73","$1,592.17"
"Mar 14, 2013","$1,588.17","$1,593.35","$1,577.19","$1,589.75"
"Mar 13, 2013","$1,592.98","$1,599.26","$1,585.85","$1,588.19"
"Mar 12, 2013","$1,581.23","$1,598.41","$1,580.16","$1,592.81"
"Mar 11, 2013","$1,578.80","$1,583.26","$1,575.65","$1,582.48"
"Mar 08, 2013","$1,579.67","$1,583.51","$1,561.90","$1,579.10"
"Mar 07, 2013","$1,582.17","$1,585.57","$1,575.13","$1,579.75"
"Mar 06, 2013","$1,577.44","$1,585.08","$1,567.80","$1,583.03"
"Mar 05, 2013","$1,575.65","$1,586.50","$1,572.18","$1,577.40"
"Mar 04, 2013","$1,579.25","$1,584.90","$1,569.75","$1,575.33"
"Mar 01, 2013","$1,581.20","$1,587.40","$1,564.95","$1,576.99"
"Feb 28, 2013","$1,596.99","$1,602.75","$1,575.12","$1,581.01"
"Feb 27, 2013","$1,613.62","$1,614.76","$1,592.57","$1,597.20"
"Feb 26, 2013","$1,594.34","$1,619.26","$1,584.54","$1,613.43"
"Feb 25, 2013","$1,578.79","$1,597.06","$1,575.34","$1,595.03"
"Feb 22, 2013","$1,578.97","$1,587.28","$1,570.35","$1,581.25"
"Feb 21, 2013","$1,570.48","$1,584.97","$1,555.39","$1,578.43"
"Feb 20, 2013","$1,605.15","$1,609.58","$1,558.79","$1,570.55"
"Feb 19, 2013","$1,614.10","$1,615.32","$1,600.97","$1,605.08"
"Feb 18, 2013","$1,613.10","$1,618.72","$1,607.30","$1,614.15"
"Feb 15, 2013","$1,635.40","$1,636.09","$1,598.21","$1,610.33"
"Feb 14, 2013","$1,644.15","$1,649.95","$1,633.07","$1,635.34"
"Feb 13, 2013","$1,651.66","$1,653.59","$1,640.64","$1,644.07"
"Feb 12, 2013","$1,648.17","$1,653.32","$1,639.37","$1,651.77"
"Feb 11, 2013","$1,666.72","$1,669.68","$1,643.98","$1,648.53"
"Feb 08, 2013","$1,670.90","$1,673.71","$1,665.27","$1,667.26"
"Feb 07, 2013","$1,678.74","$1,683.31","$1,663.75","$1,671.24"
"Feb 06, 2013","$1,674.45","$1,679.80","$1,668.35","$1,678.53"
"Feb 05, 2013","$1,674.13","$1,684.97","$1,666.94","$1,674.92"
"Feb 04, 2013","$1,667.15","$1,677.65","$1,661.97","$1,674.77"
"Feb 01, 2013","$1,662.87","$1,682.12","$1,660.34","$1,667.28"
"Jan 31, 2013","$1,676.99","$1,680.84","$1,658.14","$1,663.05"
"Jan 30, 2013","$1,664.25","$1,683.83","$1,663.01","$1,676.76"
"Jan 29, 2013","$1,657.15","$1,665.89","$1,656.95","$1,664.06"
"Jan 28, 2013","$1,659.45","$1,662.47","$1,652.23","$1,657.25"
"Jan 25, 2013","$1,667.92","$1,672.40","$1,656.21","$1,658.60"
"Jan 24, 2013","$1,685.59","$1,685.71","$1,665.28","$1,667.89"
"Jan 23, 2013","$1,693.15","$1,695.18","$1,683.98","$1,684.98"
"Jan 22, 2013","$1,689.83","$1,695.96","$1,686.95","$1,692.56"
"Jan 21, 2013","$1,688.85","$1,691.50","$1,686.04","$1,689.55"
"Jan 18, 2013","$1,687.67","$1,694.75","$1,683.77","$1,684.88"
"Jan 17, 2013","$1,680.53","$1,696.44","$1,667.35","$1,687.33"
"Jan 16, 2013","$1,680.32","$1,684.90","$1,673.85","$1,680.67"
"Jan 15, 2013","$1,667.97","$1,685.20","$1,666.60","$1,681.43"
"Jan 14, 2013","$1,661.01","$1,674.88","$1,660.95","$1,668.28"
"Jan 11, 2013","$1,674.78","$1,676.99","$1,653.68","$1,662.40"
"Jan 10, 2013","$1,656.33","$1,678.82","$1,653.95","$1,674.15"
"Jan 09, 2013","$1,659.85","$1,665.98","$1,651.72","$1,656.41"
"Jan 08, 2013","$1,649.42","$1,662.47","$1,647.03","$1,661.40"
"Jan 07, 2013","$1,657.00","$1,662.55","$1,643.01","$1,649.80"
"Jan 04, 2013","$1,661.67","$1,662.15","$1,626.03","$1,656.47"
"Jan 03, 2013","$1,687.65","$1,690.13","$1,661.00","$1,661.27"
"Jan 02, 2013","$1,670.97","$1,694.92","$1,670.45","$1,687.40"
"Jan 01, 2013","$1,675.97","$1,677.18","$1,670.45","$1,670.97"
"Dec 31, 2012","$1,657.28","$1,680.51","$1,656.97","$1,675.83"
"Dec 28, 2012","$1,662.23","$1,665.20","$1,653.82","$1,656.30"
"Dec 27, 2012","$1,658.77","$1,666.46","$1,653.04","$1,662.52"
"Dec 26, 2012","$1,651.86","$1,667.97","$1,651.70","$1,658.79"
"Dec 25, 2012","$1,659.01","$1,659.35","$1,650.10","$1,651.52"
"Dec 24, 2012","$1,658.30","$1,665.93","$1,652.21","$1,659.03"
"Dec 21, 2012","$1,647.51","$1,659.68","$1,635.74","$1,656.65"
"Dec 20, 2012","$1,667.88","$1,671.89","$1,635.93","$1,648.68"
"Dec 19, 2012","$1,675.72","$1,676.87","$1,663.73","$1,667.43"
"Dec 18, 2012","$1,697.16","$1,703.22","$1,661.21","$1,676.34"
"Dec 17, 2012","$1,695.49","$1,699.39","$1,686.78","$1,697.19"
"Dec 14, 2012","$1,697.21","$1,700.57","$1,693.60","$1,696.47"
"Dec 13, 2012","$1,709.23","$1,709.88","$1,689.65","$1,696.83"
"Dec 12, 2012","$1,709.51","$1,723.45","$1,707.35","$1,709.44"
"Dec 11, 2012","$1,711.49","$1,714.47","$1,705.01","$1,709.29"
"Dec 10, 2012","$1,703.64","$1,717.45","$1,702.94","$1,711.65"
"Dec 07, 2012","$1,700.59","$1,705.43","$1,684.45","$1,704.80"
"Dec 06, 2012","$1,692.50","$1,703.10","$1,686.25","$1,699.95"
"Dec 05, 2012","$1,695.14","$1,707.05","$1,685.17","$1,692.59"
"Dec 04, 2012","$1,715.79","$1,716.46","$1,691.60","$1,695.35"
"Dec 03, 2012","$1,716.64","$1,722.56","$1,713.03","$1,716.23"
"Nov 30, 2012","$1,726.15","$1,731.85","$1,708.85","$1,715.10"
"Nov 29, 2012","$1,722.61","$1,728.35","$1,718.20","$1,726.14"
"Nov 28, 2012","$1,741.68","$1,743.32","$1,706.11","$1,722.48"
"Nov 27, 2012","$1,750.18","$1,751.93","$1,740.65","$1,741.93"
"Nov 26, 2012","$1,750.65","$1,752.22","$1,746.11","$1,749.19"
"Nov 23, 2012","$1,729.91","$1,754.25","$1,728.99","$1,753.00"
"Nov 22, 2012","$1,730.57","$1,732.70","$1,728.43","$1,729.76"
"Nov 21, 2012","$1,727.00","$1,731.89","$1,720.53","$1,730.72"
"Nov 20, 2012","$1,729.95","$1,735.66","$1,722.25","$1,726.76"
"Nov 19, 2012","$1,717.70","$1,735.43","$1,716.21","$1,730.23"
"Nov 16, 2012","$1,715.47","$1,717.15","$1,705.90","$1,713.80"
"Nov 15, 2012","$1,724.40","$1,728.00","$1,705.23","$1,715.82"
"Nov 14, 2012","$1,727.32","$1,733.60","$1,720.95","$1,724.51"
"Nov 13, 2012","$1,726.96","$1,732.77","$1,718.23","$1,726.42"
"Nov 12, 2012","$1,734.93","$1,738.08","$1,725.77","$1,726.66"
"Nov 09, 2012","$1,732.45","$1,738.67","$1,727.19","$1,731.00"
"Nov 08, 2012","$1,717.15","$1,735.05","$1,712.86","$1,732.16"
"Nov 07, 2012","$1,711.87","$1,731.65","$1,703.25","$1,717.04"
"Nov 06, 2012","$1,686.63","$1,720.68","$1,683.76","$1,712.47"
"Nov 05, 2012","$1,682.25","$1,686.91","$1,672.77","$1,686.25"
"Nov 02, 2012","$1,716.28","$1,717.01","$1,674.80","$1,678.09"
"Nov 01, 2012","$1,719.60","$1,727.03","$1,713.72","$1,716.43"
"Oct 31, 2012","$1,710.73","$1,725.95","$1,709.60","$1,719.80"
"Oct 30, 2012","$1,707.35","$1,715.24","$1,705.30","$1,710.96"
"Oct 29, 2012","$1,711.80","$1,717.31","$1,706.14","$1,707.51"
"Oct 26, 2012","$1,713.13","$1,718.60","$1,700.92","$1,711.40"
"Oct 25, 2012","$1,704.45","$1,718.12","$1,704.41","$1,713.38"
"Oct 24, 2012","$1,708.46","$1,714.48","$1,699.01","$1,704.52"
"Oct 23, 2012","$1,728.39","$1,730.35","$1,704.27","$1,708.71"
"Oct 22, 2012","$1,714.91","$1,729.83","$1,714.91","$1,728.45"
"Oct 19, 2012","$1,742.67","$1,743.51","$1,716.21","$1,721.57"
"Oct 18, 2012","$1,749.78","$1,752.30","$1,737.10","$1,743.00"
"Oct 17, 2012","$1,748.78","$1,753.55","$1,742.92","$1,749.82"
"Oct 16, 2012","$1,737.04","$1,749.27","$1,734.96","$1,748.82"
"Oct 15, 2012","$1,745.42","$1,749.18","$1,728.91","$1,736.95"
"Oct 12, 2012","$1,767.75","$1,773.22","$1,752.30","$1,754.20"
"Oct 11, 2012","$1,761.39","$1,774.75","$1,758.68","$1,767.47"
"Oct 10, 2012","$1,764.95","$1,768.19","$1,757.24","$1,761.57"
"Oct 09, 2012","$1,775.20","$1,779.85","$1,760.72","$1,764.63"
"Oct 08, 2012","$1,777.86","$1,779.65","$1,766.86","$1,775.03"
"Oct 05, 2012","$1,791.03","$1,796.00","$1,773.85","$1,780.90"
"Oct 04, 2012","$1,780.14","$1,796.10","$1,778.20","$1,791.84"
"Oct 03, 2012","$1,774.35","$1,781.83","$1,771.10","$1,778.89"
"Oct 02, 2012","$1,777.05","$1,784.42","$1,771.15","$1,774.60"
"Oct 01, 2012","$1,768.97","$1,791.78","$1,763.53","$1,776.82"
"Sep 28, 2012","$1,777.32","$1,783.27","$1,767.45","$1,771.70"
"Sep 27, 2012","$1,752.61","$1,780.42","$1,751.95","$1,777.33"
"Sep 26, 2012","$1,762.08","$1,765.63","$1,737.15","$1,753.29"
"Sep 25, 2012","$1,765.43","$1,774.97","$1,759.05","$1,762.08"
"Sep 24, 2012","$1,770.86","$1,771.05","$1,755.95","$1,764.55"
"Sep 21, 2012","$1,767.70","$1,786.10","$1,767.57","$1,772.80"
"Sep 20, 2012","$1,771.06","$1,772.36","$1,756.39","$1,768.17"
"Sep 19, 2012","$1,772.00","$1,779.39","$1,763.34","$1,771.35"
"Sep 18, 2012","$1,762.68","$1,773.24","$1,752.70","$1,771.74"
"Sep 17, 2012","$1,774.53","$1,776.45","$1,754.51","$1,762.66"
"Sep 14, 2012","$1,770.23","$1,777.78","$1,765.88","$1,770.90"
"Sep 13, 2012","$1,731.23","$1,772.45","$1,716.20","$1,770.17"
"Sep 12, 2012","$1,733.55","$1,746.75","$1,725.73","$1,731.08"
"Sep 11, 2012","$1,726.64","$1,737.90","$1,726.50","$1,733.48"
"Sep 10, 2012","$1,734.53","$1,740.08","$1,724.99","$1,726.20"
"Sep 07, 2012","$1,701.38","$1,741.55","$1,689.32","$1,736.05"
"Sep 06, 2012","$1,692.78","$1,713.17","$1,691.64","$1,701.23"
"Sep 05, 2012","$1,695.50","$1,695.75","$1,687.48","$1,693.10"
"Sep 04, 2012","$1,687.77","$1,698.99","$1,687.77","$1,695.48"
"Sep 03, 2012","$1,691.22","$1,695.16","$1,685.59","$1,691.29"
"Aug 31, 2012","$1,655.78","$1,693.08","$1,647.00","$1,691.15"
"Aug 30, 2012","$1,656.88","$1,664.14","$1,651.55","$1,655.94"
"Aug 29, 2012","$1,667.65","$1,669.96","$1,653.03","$1,656.99"
"Aug 28, 2012","$1,666.03","$1,672.37","$1,657.54","$1,667.39"
"Aug 27, 2012","$1,673.75","$1,677.14","$1,663.42","$1,666.15"
"Aug 24, 2012","$1,669.88","$1,673.82","$1,662.71","$1,670.90"
"Aug 23, 2012","$1,652.90","$1,674.93","$1,652.80","$1,669.80"
"Aug 22, 2012","$1,637.00","$1,655.99","$1,634.91","$1,653.38"
"Aug 21, 2012","$1,619.83","$1,641.44","$1,618.83","$1,637.42"
"Aug 20, 2012","$1,617.73","$1,622.58","$1,610.30","$1,619.95"
"Aug 17, 2012","$1,614.95","$1,619.76","$1,612.08","$1,615.20"
"Aug 16, 2012","$1,604.15","$1,618.75","$1,601.10","$1,615.00"
"Aug 15, 2012","$1,599.41","$1,606.10","$1,591.16","$1,604.16"
"Aug 14, 2012","$1,610.11","$1,616.45","$1,591.27","$1,599.51"
"Aug 13, 2012","$1,621.41","$1,625.59","$1,608.10","$1,610.13"
"Aug 10, 2012","$1,617.82","$1,626.17","$1,606.12","$1,620.50"
"Aug 09, 2012","$1,613.12","$1,618.41","$1,609.89","$1,617.71"
"Aug 08, 2012","$1,612.03","$1,616.72","$1,603.55","$1,612.64"
"Aug 07, 2012","$1,611.15","$1,618.42","$1,609.09","$1,612.06"
"Aug 06, 2012","$1,604.61","$1,615.37","$1,603.43","$1,610.98"
"Aug 03, 2012","$1,589.78","$1,606.74","$1,587.30","$1,604.05"
"Aug 02, 2012","$1,600.78","$1,614.85","$1,585.19","$1,589.74"
"Aug 01, 2012","$1,614.67","$1,618.55","$1,592.55","$1,600.77"
"Jul 31, 2012","$1,621.58","$1,627.95","$1,611.05","$1,614.74"
"Jul 30, 2012","$1,623.98","$1,625.46","$1,614.45","$1,621.78"
"Jul 27, 2012","$1,614.02","$1,629.41","$1,612.01","$1,624.00"
"Jul 26, 2012","$1,604.66","$1,621.68","$1,601.45","$1,614.30"
"Jul 25, 2012","$1,581.54","$1,610.34","$1,578.90","$1,604.55"
"Jul 24, 2012","$1,576.48","$1,584.35","$1,569.27","$1,581.97"
"Jul 23, 2012","$1,582.53","$1,582.84","$1,563.45","$1,576.63"
"Jul 20, 2012","$1,582.47","$1,586.99","$1,573.86","$1,584.00"
"Jul 19, 2012","$1,573.53","$1,591.65","$1,572.90","$1,582.45"
"Jul 18, 2012","$1,583.45","$1,586.10","$1,567.95","$1,573.96"
"Jul 17, 2012","$1,589.78","$1,598.80","$1,571.85","$1,583.37"
"Jul 16, 2012","$1,592.59","$1,594.89","$1,578.73","$1,590.15"
"Jul 13, 2012","$1,569.95","$1,596.33","$1,566.15","$1,588.20"
"Jul 12, 2012","$1,578.12","$1,578.16","$1,555.29","$1,569.92"
"Jul 11, 2012","$1,569.73","$1,583.15","$1,567.13","$1,577.75"
"Jul 10, 2012","$1,587.80","$1,601.19","$1,564.68","$1,569.93"
"Jul 09, 2012","$1,580.05","$1,593.13","$1,576.95","$1,587.51"
"Jul 06, 2012","$1,606.30","$1,608.75","$1,576.65","$1,582.25"
"Jul 05, 2012","$1,615.33","$1,624.10","$1,598.05","$1,606.67"
"Jul 04, 2012","$1,618.99","$1,620.50","$1,611.85","$1,615.10"
"Jul 03, 2012","$1,597.14","$1,624.90","$1,595.10","$1,618.53"
"Jul 02, 2012","$1,599.57","$1,602.24","$1,587.40","$1,597.05"
"Jun 29, 2012","$1,551.83","$1,607.10","$1,551.12","$1,597.65"
"Jun 28, 2012","$1,574.47","$1,579.07","$1,548.21","$1,551.89"
"Jun 27, 2012","$1,571.60","$1,581.57","$1,562.89","$1,574.55"
"Jun 26, 2012","$1,585.86","$1,586.91","$1,567.92","$1,571.80"
"Jun 25, 2012","$1,568.10","$1,588.17","$1,566.49","$1,585.60"
"Jun 22, 2012","$1,565.90","$1,573.38","$1,558.55","$1,571.90"
"Jun 21, 2012","$1,606.30","$1,606.30","$1,564.47","$1,566.37"
"Jun 20, 2012","$1,619.64","$1,622.85","$1,590.85","$1,606.30"
"Jun 19, 2012","$1,627.82","$1,633.38","$1,617.23","$1,619.23"
"Jun 18, 2012","$1,616.15","$1,630.60","$1,614.25","$1,627.57"
"Jun 15, 2012","$1,622.57","$1,632.55","$1,620.02","$1,627.28"
"Jun 14, 2012","$1,618.72","$1,627.80","$1,610.64","$1,623.08"
"Jun 13, 2012","$1,610.96","$1,624.75","$1,606.21","$1,618.46"
"Jun 12, 2012","$1,589.35","$1,617.45","$1,586.25","$1,610.58"
"Jun 11, 2012","$1,606.95","$1,607.25","$1,582.18","$1,591.25"
"Jun 08, 2012","$1,590.67","$1,595.20","$1,555.20","$1,593.48"
"Jun 07, 2012","$1,622.61","$1,629.18","$1,579.10","$1,590.55"
"Jun 06, 2012","$1,619.25","$1,640.83","$1,614.11","$1,622.76"
"Jun 05, 2012","$1,618.15","$1,623.63","$1,612.36","$1,619.35"
"Jun 04, 2012","$1,624.25","$1,628.16","$1,609.16","$1,619.29"
"Jun 01, 2012","$1,560.25","$1,629.45","$1,545.80","$1,625.10"
"May 31, 2012","$1,563.58","$1,572.96","$1,553.15","$1,560.49"
"May 30, 2012","$1,553.92","$1,569.65","$1,532.70","$1,563.82"
"May 29, 2012","$1,578.13","$1,582.65","$1,548.82","$1,554.16"
"May 28, 2012","$1,576.40","$1,583.97","$1,571.60","$1,573.90"
"May 25, 2012","$1,558.27","$1,573.95","$1,551.74","$1,572.67"
"May 24, 2012","$1,562.31","$1,577.65","$1,551.70","$1,558.61"
"May 23, 2012","$1,568.61","$1,568.88","$1,533.93","$1,562.40"
"May 22, 2012","$1,594.36","$1,594.50","$1,561.75","$1,568.63"
"May 21, 2012","$1,591.92","$1,599.38","$1,585.14","$1,593.66"
"May 18, 2012","$1,574.17","$1,597.35","$1,568.14","$1,592.93"
"May 17, 2012","$1,540.72","$1,579.68","$1,540.10","$1,574.69"
"May 16, 2012","$1,544.45","$1,552.21","$1,527.25","$1,540.59"
"May 15, 2012","$1,559.07","$1,563.95","$1,541.65","$1,544.11"
"May 14, 2012","$1,580.42","$1,585.67","$1,556.35","$1,559.05"
"May 11, 2012","$1,594.50","$1,595.20","$1,573.34","$1,578.80"
"May 10, 2012","$1,591.13","$1,601.45","$1,585.97","$1,594.29"
"May 09, 2012","$1,593.30","$1,596.05","$1,580.05","$1,590.75"
"May 08, 2012","$1,638.65","$1,639.08","$1,595.60","$1,606.11"
"May 07, 2012","$1,638.57","$1,642.73","$1,633.05","$1,638.70"
"May 04, 2012","$1,635.04","$1,647.15","$1,626.95","$1,642.40"
"May 03, 2012","$1,653.60","$1,653.95","$1,631.38","$1,634.92"
"May 02, 2012","$1,662.99","$1,663.12","$1,647.05","$1,653.52"
"May 01, 2012","$1,663.77","$1,671.43","$1,657.95","$1,662.34"
"Apr 30, 2012","$1,663.80","$1,666.40","$1,647.15","$1,665.33"
"Apr 27, 2012","$1,656.45","$1,667.45","$1,650.78","$1,662.97"
"Apr 26, 2012","$1,643.73","$1,660.77","$1,642.05","$1,657.35"
"Apr 25, 2012","$1,642.26","$1,646.30","$1,625.85","$1,643.96"
"Apr 24, 2012","$1,638.45","$1,649.15","$1,634.18","$1,642.28"
"Apr 23, 2012","$1,642.05","$1,643.35","$1,623.64","$1,638.27"
"Apr 20, 2012","$1,641.70","$1,647.04","$1,638.75","$1,643.46"
"Apr 19, 2012","$1,641.14","$1,653.53","$1,631.41","$1,641.30"
"Apr 18, 2012","$1,650.85","$1,654.40","$1,638.15","$1,641.34"
"Apr 17, 2012","$1,651.76","$1,656.76","$1,635.15","$1,650.52"
"Apr 16, 2012","$1,653.08","$1,657.55","$1,641.46","$1,651.90"
"Apr 13, 2012","$1,675.70","$1,677.95","$1,649.70","$1,657.67"
"Apr 12, 2012","$1,658.79","$1,680.05","$1,650.72","$1,675.60"
"Apr 11, 2012","$1,657.98","$1,662.48","$1,653.36","$1,659.01"
"Apr 10, 2012","$1,642.28","$1,662.97","$1,632.15","$1,657.99"
"Apr 09, 2012","$1,644.60","$1,648.36","$1,635.84","$1,642.40"
"Apr 06, 2012","$1,630.95","$1,642.32","$1,629.55","$1,631.39"
"Apr 05, 2012","$1,623.70","$1,633.46","$1,620.18","$1,630.98"
"Apr 04, 2012","$1,647.10","$1,648.19","$1,612.60","$1,623.39"
"Apr 03, 2012","$1,677.42","$1,680.89","$1,639.52","$1,647.00"
"Apr 02, 2012","$1,674.22","$1,683.49","$1,663.13","$1,677.64"
"Mar 30, 2012","$1,661.10","$1,670.57","$1,660.15","$1,668.30"
"Mar 29, 2012","$1,661.95","$1,665.11","$1,645.49","$1,661.11"
